date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:59:57	14176/14176	---M--	200	added ('OK')	font/ttf	etag:%22b3a4f18-3760-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:58	12168/12168	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4f17-2f88-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:00	15700/15700	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4f1b-3d54-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:03	9016/9016	---M--	200	added ('OK')	font/woff	etag:%22b3a4f1e-2338-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:03	7576/7576	---M--	200	added ('OK')	font/woff2	etag:%22b3a4f1f-1d98-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:05	14691/14691	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4f1c-3963-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:07	14384/14384	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4f20-3830-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:07	7172/7172	---M--	200	added ('OK')	font/woff2	etag:%22b3a4f24-1c04-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:08	8496/8496	---M--	200	added ('OK')	font/woff	etag:%22b3a4f23-2130-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:08	15524/15524	---M--	200	added ('OK')	font/ttf	etag:%22b3a4f1d-3ca4-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:09	14208/14208	---M--	200	added ('OK')	font/ttf	etag:%22b3a4f22-3780-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:09	13631/13631	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4f21-353f-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:11	16336/16336	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4f25-3fd0-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:15	8108/8108	---M--	200	added ('OK')	font/woff2	etag:%22b3a4f29-1fac-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:15	9584/9584	---M--	200	added ('OK')	font/woff	etag:%22b3a4f28-2570-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:17	16160/16160	---M--	200	added ('OK')	font/ttf	etag:%22b3a4f27-3f20-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:18	16313/16313	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4f26-3fb9-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:19	6396/6396	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4f2a-18fc-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:19	3044/3044	---M--	200	added ('OK')	font/woff2	etag:%22b3a4f2e-be4-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:20	3736/3736	---M--	200	added ('OK')	font/woff	etag:%22b3a4f2d-e98-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:22	6220/6220	---M--	200	added ('OK')	font/ttf	etag:%22b3a4f2c-184c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:23	2465/2465	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4f2b-9a1-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:25	8096/8096	---M--	200	added ('OK')	font/woff2	etag:%22b3a4f33-1fa0-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-4.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-4.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:27	15820/15820	---M--	200	added ('OK')	font/ttf	etag:%22b3a4f31-3dcc-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-4.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-4.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:27	15992/15992	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4f2f-3e78-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-4.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-4.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:27	15208/15208	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4f30-3b68-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-4.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-4.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:29	20476/20476	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4f34-4ffc-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-5.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-5.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:30	8392/8392	---M--	200	added ('OK')	font/woff2	etag:%22b3a4f38-20c8-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-5.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-5.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:30	9672/9672	---M--	200	added ('OK')	font/woff	etag:%22b3a4f32-25c8-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-4.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-4.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:31	10300/10300	---M--	200	added ('OK')	font/woff	etag:%22b3a4f37-283c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-5.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-5.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:33	20034/20034	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4f35-4e42-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-5.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-5.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:35	16280/16280	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4f39-3f98-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-6.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-6.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:36	7812/7812	---M--	200	added ('OK')	font/woff2	etag:%22b3a4f3d-1e84-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-6.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-6.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:37	9300/9300	---M--	200	added ('OK')	font/woff	etag:%22b3a4f3c-2454-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-6.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-6.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:38	20304/20304	---M--	200	added ('OK')	font/ttf	etag:%22b3a4f36-4f50-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-5.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-5.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:38	17830/17830	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4f3a-45a6-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-6.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-6.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:40	14812/14812	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4f3e-39dc-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-7.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-7.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:41	16108/16108	---M--	200	added ('OK')	font/ttf	etag:%22b3a4f3b-3eec-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-6.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-6.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:42	6548/6548	---M--	200	added ('OK')	font/woff2	etag:%22b3a4f42-1994-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-7.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-7.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:44	7756/7756	---M--	200	added ('OK')	font/woff	etag:%22b3a4f41-1e4c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-7.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-7.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:50	14640/14640	---M--	200	added ('OK')	font/ttf	etag:%22b3a4f40-3930-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-7.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-7.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:50	13152/13152	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4f3f-3360-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-7.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-7.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:53	8280/8280	---M--	200	added ('OK')	font/woff2	etag:%22b3a4f47-2058-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-8.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-8.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:53	10024/10024	---M--	200	added ('OK')	font/woff	etag:%22b3a4f46-2728-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-8.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-8.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:55	19524/19524	---M--	200	added ('OK')	font/ttf	etag:%22b3a4f45-4c44-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-8.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-8.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:57	23155/23155	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4f44-5a73-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-8.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-8.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:57	15576/15576	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4f48-3cd8-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-9.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-9.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:00:59	8492/8492	---M--	200	added ('OK')	font/woff	etag:%22b3a4f4b-212c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-9.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-9.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:01:01	15404/15404	---M--	200	added ('OK')	font/ttf	etag:%22b3a4f4a-3c2c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-9.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-9.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:01:04	19696/19696	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4f43-4cf0-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-8.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-8.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:01:04	7204/7204	---M--	200	added ('OK')	font/woff2	etag:%22b3a4f4c-1c24-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-9.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-9.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:01:10	16145/16145	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4f49-3f11-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-9.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-9.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
17:01:18	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4c23-1f948-58a8b075a5100%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-brands-400.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-brands-400.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/css/all.min.css)
17:01:21	74508/74508	---M--	200	added ('OK')	font/woff2	etag:%22b3a4c27-1230c-58a8b075a5100%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-brands-400.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-brands-400.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/css/all.min.css)
17:01:30	87352/87352	---M--	200	added ('OK')	font/woff	etag:%22b3a4c26-15538-58a8b075a5100%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-brands-400.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-brands-400.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/css/all.min.css)
17:01:34	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4c23-1f948-58a8b075a5100%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-brands-400.eot?	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-brands-400d41d.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/css/all.min.css)
17:01:41	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4c28-8654-58a8b075a5100%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-regular-400.eot?	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-regular-400d41d.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/css/all.min.css)
17:01:44	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4c28-8654-58a8b075a5100%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-regular-400.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-regular-400.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/css/all.min.css)
17:01:44	129048/129048	---M--	200	added ('OK')	font/ttf	etag:%22b3a4c25-1f818-58a8b075a5100%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-brands-400.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-brands-400.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/css/all.min.css)
17:01:47	16804/16804	---M--	200	added ('OK')	font/woff	etag:%22b3a4c2b-41a4-58a8b075a5100%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-regular-400.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-regular-400.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/css/all.min.css)
17:01:48	13580/13580	---M--	200	added ('OK')	font/woff2	etag:%22b3a4c2c-350c-58a8b075a5100%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-regular-400.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-regular-400.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/css/all.min.css)
17:01:54	144451/144451	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4c29-23443-58a8b075a5100%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-regular-400.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-regular-400.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/css/all.min.css)
17:01:58	34092/34092	---M--	200	added ('OK')	font/ttf	etag:%22b3a4c2a-852c-58a8b075a5100%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-regular-400.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/webfonts/fa-regular-400.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/fontawesome-free/css/all.min.css)
